,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
15092,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,5.184322033898305,3.332627118644068,1,0,0,0,0,125400.0
4023,-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,5.297709923664122,2.66412213740458,1,0,0,0,0,216000.0
15626,-122.41,37.8,52.0,1288.0,309.0,437.0,272.0,6.3245,4.735294117647059,1.6066176470588236,0,0,0,1,0,500001.0
8749,-118.37,33.82,39.0,2794.0,444.0,1319.0,441.0,5.878,6.3356009070294785,2.9909297052154193,1,0,0,0,0,387800.0
745,-122.09,37.67,33.0,2431.0,655.0,1854.0,603.0,2.7019,4.03150912106136,3.074626865671642,0,0,0,1,0,154000.0
4083,-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036,5.065630397236615,1.9257340241796201,1,0,0,0,0,365900.0
19165,-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,4.5,2.8136942675159236,1,0,0,0,0,141400.0
5582,-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,2.6136,4.598159509202454,3.5,1,0,0,0,0,213600.0
2877,-118.98,35.38,39.0,1497.0,383.0,1182.0,355.0,1.0648,4.216901408450704,3.3295774647887324,0,1,0,0,0,50000.0
4701,-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,3.184553660982949,1.5987963891675026,1,0,0,0,0,225000.0
9933,-122.3,38.28,31.0,1633.0,316.0,944.0,300.0,3.3977,5.443333333333333,3.1466666666666665,0,0,0,1,0,158700.0
18871,-122.21,38.09,37.0,4368.0,779.0,2083.0,741.0,3.8667,5.894736842105263,2.8110661268556005,0,0,0,1,0,127000.0
2651,-124.1,40.47,52.0,1196.0,236.0,965.0,265.0,3.5345,4.513207547169811,3.641509433962264,1,0,0,0,0,55000.0
18049,-121.98,37.26,27.0,2331.0,461.0,1178.0,447.0,4.6654,5.214765100671141,2.635346756152125,1,0,0,0,0,340700.0
13821,-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5.4201,8.48326359832636,3.0502092050209204,0,1,0,0,0,170600.0
5646,-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,4.628070175438596,2.687719298245614,0,0,0,0,1,218900.0
1821,-122.29,37.92,35.0,583.0,88.0,235.0,84.0,5.943,6.940476190476191,2.7976190476190474,0,0,0,1,0,288200.0
16293,-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563,4.2823315118397085,2.8979963570127505,0,1,0,0,0,57200.0
7413,-118.23,33.96,42.0,1977.0,570.0,2406.0,557.0,2.5913,3.5493716337522443,4.3195691202872535,1,0,0,0,0,151600.0
9522,-123.21,39.14,15.0,2235.0,545.0,1376.0,516.0,1.9032,4.3313953488372094,2.6666666666666665,1,0,0,0,0,100000.0
18671,-121.91,36.97,19.0,4920.0,1092.0,1807.0,922.0,3.5112,5.336225596529284,1.9598698481561823,0,0,0,0,1,231900.0
7146,-118.14,34.02,45.0,1307.0,283.0,967.0,254.0,2.75,5.145669291338582,3.8070866141732282,1,0,0,0,0,178300.0
957,-121.9,37.66,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,6.634080717488789,2.8035874439461885,0,1,0,0,0,323000.0
2110,-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,4.886792452830188,2.7044025157232703,0,1,0,0,0,55400.0
18512,-122.01,36.99,41.0,2548.0,508.0,1290.0,488.0,3.6902,5.221311475409836,2.6434426229508197,0,0,0,0,1,233000.0
5108,-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,4.236,2.532,1,0,0,0,0,121000.0
12965,-121.32,38.7,17.0,3214.0,551.0,1879.0,562.0,4.3643,5.7188612099644125,3.3434163701067616,0,1,0,0,0,124900.0
7631,-118.29,33.84,11.0,2274.0,617.0,1897.0,622.0,3.5094,3.6559485530546625,3.04983922829582,1,0,0,0,0,162900.0
20199,-119.18,34.26,22.0,2334.0,359.0,1298.0,363.0,5.5275,6.429752066115703,3.5757575757575757,0,0,0,0,1,228900.0
19244,-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055,5.528,2.2026666666666666,1,0,0,0,0,224100.0
19878,-119.27,36.34,7.0,3433.0,626.0,1793.0,626.0,3.5296,5.484025559105431,2.864217252396166,0,1,0,0,0,83700.0
7923,-118.08,33.86,29.0,1018.0,235.0,684.0,248.0,3.3333,4.104838709677419,2.7580645161290325,1,0,0,0,0,198800.0
19954,-119.33,36.21,38.0,3115.0,622.0,1238.0,606.0,2.6083,5.14026402640264,2.042904290429043,0,1,0,0,0,67000.0
11358,-117.92,33.74,13.0,4620.0,1265.0,3385.0,1109.0,3.1773,4.165915238954013,3.052299368800721,1,0,0,0,0,186500.0
10960,-117.89,33.76,36.0,2656.0,572.0,2370.0,571.0,3.8056,4.651488616462347,4.15061295971979,1,0,0,0,0,177200.0
8847,-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,10.37065637065637,3.3088803088803087,1,0,0,0,0,500001.0
18710,-122.39,40.57,38.0,855.0,172.0,468.0,150.0,1.4091,5.7,3.12,0,1,0,0,0,84400.0
11792,-121.21,38.83,21.0,3691.0,640.0,1758.0,603.0,3.5607,6.12106135986733,2.915422885572139,0,1,0,0,0,151900.0
19280,-122.72,38.42,26.0,3604.0,734.0,2605.0,704.0,3.0969,5.119318181818182,3.700284090909091,1,0,0,0,0,143800.0
14579,-117.19,32.82,34.0,3850.0,608.0,1619.0,602.0,5.0465,6.395348837209302,2.6893687707641196,0,0,0,0,1,208200.0
10391,-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061,11.110599078341014,3.23963133640553,1,0,0,0,0,331400.0
2960,-119.04,35.35,27.0,4590.0,897.0,2212.0,894.0,3.1753,5.134228187919463,2.4742729306487696,0,1,0,0,0,85000.0
4640,-118.29,34.06,23.0,2040.0,778.0,2235.0,697.0,1.9309,2.926829268292683,3.206599713055954,1,0,0,0,0,233300.0
2399,-119.24,36.8,17.0,2052.0,405.0,975.0,340.0,2.6902,6.035294117647059,2.8676470588235294,0,1,0,0,0,94400.0
7310,-118.19,33.99,36.0,1273.0,379.0,1398.0,353.0,2.4516,3.6062322946175636,3.960339943342776,1,0,0,0,0,147800.0
7251,-118.12,33.98,44.0,932.0,179.0,717.0,180.0,3.6875,5.177777777777778,3.9833333333333334,1,0,0,0,0,178100.0
5487,-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,3.932471264367816,1.6623563218390804,1,0,0,0,0,500001.0
19308,-122.88,38.34,20.0,3404.0,628.0,1641.0,585.0,5.0574,5.818803418803419,2.805128205128205,1,0,0,0,0,276200.0
17991,-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,4.306590257879656,2.048710601719198,1,0,0,0,0,234300.0
17196,-119.75,34.44,28.0,1080.0,298.0,524.0,251.0,1.8432,4.302788844621514,2.087649402390438,0,0,0,0,1,327300.0
14928,-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772,8.26923076923077,3.489010989010989,0,0,0,0,1,245200.0
9597,-120.46,37.31,26.0,3170.0,572.0,1524.0,565.0,3.48,5.610619469026549,2.697345132743363,0,1,0,0,0,95300.0
17173,-122.29,37.41,30.0,6373.0,854.0,2149.0,798.0,10.6868,7.986215538847118,2.692982456140351,0,0,0,0,1,500001.0
2625,-124.1,40.73,33.0,644.0,129.0,334.0,121.0,3.9659,5.322314049586777,2.760330578512397,0,0,0,0,1,111800.0
15948,-122.43,37.73,52.0,3602.0,738.0,2270.0,647.0,3.8934,5.567233384853169,3.508500772797527,0,0,0,1,0,251800.0
10779,-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.2222,3.86046511627907,2.2151162790697674,1,0,0,0,0,276800.0
9657,-120.62,36.99,32.0,2455.0,508.0,1344.0,492.0,1.9732,4.989837398373984,2.731707317073171,0,1,0,0,0,69400.0
3148,-118.34,35.27,10.0,2939.0,605.0,1167.0,446.0,2.3917,6.589686098654709,2.616591928251121,0,1,0,0,0,79000.0
7024,-118.11,33.97,33.0,2125.0,500.0,1672.0,476.0,3.6397,4.464285714285714,3.5126050420168067,1,0,0,0,0,166600.0
15629,-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,4.038922155688622,1.6047904191616766,0,0,0,1,0,250000.0
2873,-118.96,35.37,41.0,1463.0,339.0,1066.0,318.0,1.7467,4.60062893081761,3.352201257861635,0,1,0,0,0,52400.0
12747,-121.37,38.63,37.0,494.0,86.0,253.0,99.0,4.8194,4.98989898989899,2.5555555555555554,0,1,0,0,0,141100.0
8297,-118.14,33.76,50.0,2960.0,761.0,1179.0,718.0,3.5214,4.1225626740947074,1.6420612813370474,0,0,0,0,1,398100.0
15918,-122.42,37.74,52.0,1540.0,370.0,1136.0,363.0,4.3125,4.242424242424242,3.1294765840220387,0,0,0,1,0,243000.0
17360,-120.4,34.87,10.0,2197.0,329.0,1064.0,319.0,4.9766,6.887147335423197,3.335423197492163,1,0,0,0,0,199600.0
20359,-118.95,34.17,9.0,2372.0,312.0,1039.0,321.0,7.6016,7.389408099688474,3.236760124610592,1,0,0,0,0,344900.0
76,-122.28,37.81,36.0,2914.0,562.0,1236.0,509.0,2.4464,5.724950884086444,2.4282907662082516,0,0,0,1,0,102100.0
13427,-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,5.4604810996563575,3.4810996563573884,0,1,0,0,0,121700.0
15683,-122.43,37.8,52.0,2520.0,649.0,959.0,607.0,5.7934,4.151565074135091,1.5799011532125207,0,0,0,1,0,500001.0
16321,-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556,5.925714285714286,2.243809523809524,0,1,0,0,0,234700.0
16862,-122.41,37.63,37.0,1252.0,275.0,878.0,287.0,4.2262,4.362369337979094,3.059233449477352,0,0,0,0,1,228500.0
18516,-122.02,36.98,44.0,1153.0,238.0,657.0,219.0,3.2368,5.264840182648402,3.0,0,0,0,0,1,212500.0
6651,-118.14,34.15,41.0,1256.0,407.0,855.0,383.0,1.9923,3.279373368146214,2.2323759791122715,1,0,0,0,0,500001.0
4947,-118.29,34.02,26.0,2001.0,582.0,2044.0,557.0,1.1563,3.59245960502693,3.6696588868940756,1,0,0,0,0,118800.0
14018,-117.16,32.74,52.0,852.0,262.0,389.0,249.0,2.6042,3.4216867469879517,1.5622489959839359,0,0,0,0,1,225000.0
10452,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,6.097058823529411,2.8,1,0,0,0,0,288100.0
9967,-122.47,38.51,18.0,2487.0,516.0,980.0,503.0,3.5506,4.944333996023857,1.94831013916501,0,1,0,0,0,187500.0
15132,-116.93,32.83,19.0,3038.0,529.0,1463.0,509.0,3.944,5.968565815324165,2.8742632612966603,1,0,0,0,0,172500.0
93,-122.27,37.79,27.0,1055.0,347.0,718.0,302.0,2.6354,3.493377483443709,2.377483443708609,0,0,0,1,0,187500.0
5166,-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917,4.765873015873016,3.3333333333333335,1,0,0,0,0,105600.0
17104,-122.23,37.45,29.0,1617.0,235.0,758.0,246.0,7.7932,6.573170731707317,3.0813008130081303,0,0,0,0,1,469900.0
2731,-115.56,32.8,28.0,1672.0,416.0,1335.0,397.0,1.5987,4.211586901763225,3.36272040302267,0,1,0,0,0,59400.0
7171,-118.18,34.06,45.0,934.0,228.0,893.0,192.0,2.53,4.864583333333333,4.651041666666667,1,0,0,0,0,140300.0
6791,-118.15,34.08,44.0,1053.0,251.0,941.0,256.0,3.125,4.11328125,3.67578125,1,0,0,0,0,205600.0
13190,-117.71,34.07,31.0,1840.0,380.0,1187.0,357.0,3.8875,5.15406162464986,3.3249299719887957,0,1,0,0,0,129200.0
4810,-118.36,34.02,43.0,1356.0,333.0,796.0,329.0,1.7159,4.121580547112462,2.419452887537994,1,0,0,0,0,189700.0
12092,-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,7.205438066465256,2.998489425981873,0,1,0,0,0,295200.0
20568,-121.78,38.66,18.0,4224.0,632.0,1907.0,641.0,4.8226,6.589703588143526,2.9750390015600625,0,1,0,0,0,139900.0
2338,-119.68,36.83,11.0,2455.0,344.0,1110.0,339.0,6.1133,7.241887905604719,3.274336283185841,0,1,0,0,0,120000.0
12074,-117.6,33.87,18.0,6450.0,1165.0,3716.0,1113.0,4.2721,5.795148247978437,3.338724168912848,0,1,0,0,0,150300.0
6111,-117.9,34.13,25.0,3076.0,856.0,2868.0,752.0,2.6619,4.090425531914893,3.8138297872340425,1,0,0,0,0,117600.0
7844,-118.18,33.9,31.0,2536.0,603.0,2625.0,576.0,3.0909,4.402777777777778,4.557291666666667,1,0,0,0,0,150900.0
16400,-121.23,37.99,38.0,523.0,80.0,226.0,72.0,5.5693,7.263888888888889,3.138888888888889,0,1,0,0,0,153100.0
1885,-119.98,38.93,28.0,1194.0,272.0,494.0,203.0,2.3281,5.8817733990147785,2.4334975369458127,0,1,0,0,0,85800.0
12186,-117.34,33.71,10.0,2591.0,486.0,1255.0,425.0,3.1513,6.096470588235294,2.9529411764705884,1,0,0,0,0,154300.0
5773,-118.27,34.15,14.0,1744.0,536.0,1494.0,531.0,3.2171,3.2843691148775895,2.8135593220338984,1,0,0,0,0,230800.0
4323,-118.35,34.09,42.0,2210.0,643.0,1228.0,605.0,2.5982,3.652892561983471,2.0297520661157025,1,0,0,0,0,315800.0
8190,-118.13,33.79,36.0,1245.0,211.0,508.0,221.0,5.3441,5.633484162895928,2.2986425339366514,0,0,0,0,1,480600.0
12139,-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,5.759776536312849,3.3854748603351954,0,1,0,0,0,136300.0
20237,-119.27,34.27,52.0,1577.0,343.0,836.0,335.0,3.5893,4.7074626865671645,2.4955223880597015,0,0,0,0,1,206600.0
2,-122.24,37.85,52.0,1467.0,190.0,496.0,177.0,7.2574,8.288135593220339,2.8022598870056497,0,0,0,1,0,352100.0
12007,-117.6,33.91,15.0,1864.0,271.0,1006.0,288.0,7.2379,6.472222222222222,3.4930555555555554,0,1,0,0,0,251000.0
5255,-118.48,34.07,40.0,3351.0,484.0,1564.0,523.0,8.5153,6.407265774378585,2.9904397705544934,1,0,0,0,0,500001.0
2759,-115.51,32.68,11.0,2872.0,610.0,2644.0,581.0,2.625,4.943201376936317,4.550774526678141,0,1,0,0,0,72700.0
13734,-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,3.8816,6.161885245901639,2.5655737704918034,0,1,0,0,0,134600.0
11625,-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,6.354216867469879,2.325301204819277,1,0,0,0,0,190900.0
9629,-121.0,37.25,31.0,1923.0,341.0,806.0,349.0,3.1738,5.510028653295129,2.30945558739255,0,1,0,0,0,97600.0
9425,-122.71,37.9,23.0,1250.0,257.0,437.0,188.0,3.115,6.648936170212766,2.324468085106383,0,0,0,0,1,242600.0
7849,-118.17,33.89,11.0,3605.0,880.0,3637.0,873.0,2.6328,4.1294387170675835,4.166093928980527,1,0,0,0,0,160700.0
3175,-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2.7159,5.694852941176471,3.011029411764706,0,1,0,0,0,101400.0
10041,-121.06,39.21,52.0,1452.0,309.0,637.0,299.0,2.2083,4.8561872909699,2.130434782608696,0,1,0,0,0,103900.0
2465,-119.81,36.51,31.0,1241.0,254.0,767.0,226.0,2.7321,5.491150442477876,3.393805309734513,0,1,0,0,0,83600.0
1293,-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,5.987373737373737,2.7626262626262625,0,1,0,0,0,174500.0
5393,-118.37,34.04,42.0,1809.0,424.0,1094.0,382.0,2.767,4.7356020942408374,2.863874345549738,1,0,0,0,0,143000.0
5404,-118.44,34.03,37.0,1193.0,205.0,488.0,224.0,3.625,5.325892857142857,2.1785714285714284,1,0,0,0,0,357600.0
12989,-121.26,38.68,4.0,3080.0,827.0,1195.0,683.0,2.7477,4.509516837481699,1.7496339677891655,0,1,0,0,0,133000.0
13071,-121.31,38.57,9.0,2748.0,521.0,1663.0,565.0,3.5192,4.863716814159292,2.943362831858407,0,1,0,0,0,113300.0
8641,-118.39,33.87,34.0,2395.0,469.0,1087.0,438.0,5.9683,5.468036529680365,2.4817351598173514,1,0,0,0,0,394600.0
7842,-118.18,33.9,32.0,1452.0,365.0,1888.0,366.0,3.5461,3.9672131147540983,5.158469945355192,1,0,0,0,0,146400.0
11495,-118.03,33.7,15.0,3244.0,421.0,1259.0,413.0,7.7854,7.854721549636804,3.0484261501210654,1,0,0,0,0,395300.0
11965,-117.42,34.02,9.0,5455.0,882.0,3015.0,858.0,4.2321,6.357808857808858,3.513986013986014,0,1,0,0,0,162800.0
3621,-118.45,34.24,11.0,9053.0,2193.0,7096.0,2038.0,3.5082,4.442100098135427,3.4818449460255154,1,0,0,0,0,136500.0
2317,-119.67,36.89,15.0,2373.0,364.0,1280.0,386.0,5.308,6.147668393782383,3.316062176165803,0,1,0,0,0,167500.0
7086,-118.0,33.93,35.0,1288.0,240.0,758.0,250.0,4.9205,5.152,3.032,1,0,0,0,0,173900.0
2185,-119.98,36.74,26.0,1453.0,251.0,896.0,260.0,3.4861,5.588461538461538,3.4461538461538463,0,1,0,0,0,112500.0
4477,-118.18,34.07,28.0,2616.0,630.0,2218.0,621.0,2.6842,4.21256038647343,3.571658615136876,1,0,0,0,0,156000.0
10082,-120.22,39.35,8.0,1872.0,281.0,203.0,71.0,4.5882,26.366197183098592,2.859154929577465,0,1,0,0,0,198400.0
1155,-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446,5.657534246575342,2.7054794520547945,0,1,0,0,0,90800.0
19581,-120.77,37.64,8.0,3294.0,667.0,2277.0,652.0,2.6417,5.052147239263804,3.4923312883435584,0,1,0,0,0,96800.0
329,-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,4.029411764705882,3.198529411764706,0,0,0,1,0,79700.0
12656,-121.46,38.51,32.0,2437.0,592.0,1596.0,557.0,1.68,4.375224416517056,2.865350089766607,0,1,0,0,0,84100.0
9920,-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,7.495305164319249,3.0586854460093895,0,0,0,1,0,202600.0
11400,-117.93,33.73,19.0,4021.0,557.0,1872.0,545.0,6.7919,7.377981651376147,3.434862385321101,1,0,0,0,0,295600.0
18015,-121.96,37.27,31.0,3347.0,589.0,1566.0,597.0,5.5151,5.606365159128978,2.6231155778894473,1,0,0,0,0,286800.0
3227,-119.64,36.32,32.0,2205.0,523.0,1772.0,479.0,1.3569,4.603340292275574,3.69937369519833,0,1,0,0,0,43100.0
6521,-118.03,34.06,24.0,2343.0,834.0,3537.0,824.0,2.1094,2.8434466019417477,4.29247572815534,1,0,0,0,0,135200.0
2997,-119.03,35.32,12.0,2721.0,549.0,1294.0,523.0,2.5575,5.202676864244742,2.4741873804971317,0,1,0,0,0,100200.0
17627,-121.93,37.26,39.0,1103.0,175.0,446.0,163.0,2.8125,6.766871165644171,2.736196319018405,1,0,0,0,0,291300.0
20128,-118.93,34.36,33.0,1775.0,309.0,1071.0,296.0,4.6607,5.996621621621622,3.6182432432432434,1,0,0,0,0,187900.0
4392,-118.27,34.08,38.0,2265.0,801.0,2899.0,792.0,2.5521,2.859848484848485,3.6603535353535355,1,0,0,0,0,157500.0
14853,-117.08,32.66,43.0,1004.0,236.0,839.0,235.0,2.81,4.272340425531915,3.570212765957447,0,0,0,0,1,103400.0
17416,-120.46,34.65,22.0,1298.0,358.0,1272.0,363.0,1.6488,3.5757575757575757,3.5041322314049586,0,0,0,0,1,117500.0
13887,-115.53,34.91,12.0,807.0,199.0,246.0,102.0,2.5391,7.911764705882353,2.411764705882353,0,1,0,0,0,40000.0
16399,-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,4.838815789473684,2.3717105263157894,0,1,0,0,0,126800.0
2463,-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,5.092936802973978,3.04089219330855,0,1,0,0,0,72500.0
16916,-122.34,37.57,52.0,2635.0,408.0,967.0,374.0,7.0422,7.045454545454546,2.585561497326203,0,0,0,0,1,500001.0
2846,-118.96,35.41,29.0,3548.0,729.0,1542.0,659.0,2.947,5.3839150227617605,2.339908952959029,0,1,0,0,0,87100.0
14885,-117.08,32.63,30.0,2504.0,559.0,1827.0,490.0,2.6146,5.110204081632653,3.7285714285714286,0,0,0,0,1,159400.0
15772,-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,4.908963585434174,1.9243697478991597,0,0,0,1,0,500001.0
7586,-118.23,33.9,31.0,2143.0,522.0,2276.0,519.0,1.8095,4.129094412331407,4.3853564547206165,1,0,0,0,0,100800.0
9804,-121.92,36.55,44.0,3494.0,635.0,693.0,415.0,3.6,8.419277108433734,1.6698795180722892,0,0,0,0,1,452800.0
17621,-121.94,37.27,39.0,1030.0,191.0,537.0,175.0,3.9265,5.885714285714286,3.0685714285714285,1,0,0,0,0,236900.0
2191,-120.07,36.74,19.0,2627.0,502.0,1295.0,441.0,3.087,5.956916099773243,2.9365079365079363,0,1,0,0,0,88200.0
9921,-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,6.610859728506787,2.762443438914027,0,0,0,1,0,238700.0
19265,-122.73,38.44,28.0,1073.0,241.0,652.0,238.0,2.4,4.508403361344538,2.7394957983193278,1,0,0,0,0,146200.0
6668,-118.12,34.17,52.0,2166.0,483.0,1308.0,467.0,3.0417,4.638115631691649,2.8008565310492504,0,1,0,0,0,222600.0
2070,-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,5.479704797047971,3.199261992619926,0,1,0,0,0,78300.0
8163,-118.13,33.81,34.0,1903.0,343.0,928.0,349.0,5.395,5.45272206303725,2.659025787965616,1,0,0,0,0,241900.0
17280,-119.73,34.43,27.0,1448.0,404.0,978.0,338.0,2.303,4.284023668639053,2.893491124260355,0,0,0,0,1,261000.0
7593,-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,5.219211822660099,3.3793103448275863,1,0,0,0,0,106200.0
6302,-117.98,34.03,21.0,797.0,162.0,484.0,166.0,2.625,4.801204819277109,2.9156626506024095,1,0,0,0,0,191100.0
3416,-118.41,34.29,32.0,1591.0,320.0,1818.0,306.0,4.2969,5.199346405228758,5.9411764705882355,1,0,0,0,0,145800.0
5909,-118.43,34.29,38.0,1237.0,298.0,1073.0,293.0,3.6726,4.221843003412969,3.6621160409556315,1,0,0,0,0,154600.0
11446,-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,6.7057057057057055,3.2522522522522523,1,0,0,0,0,330700.0
20438,-118.79,34.26,17.0,1986.0,249.0,761.0,241.0,7.2137,8.240663900414937,3.1576763485477177,1,0,0,0,0,401900.0
20613,-121.55,39.09,31.0,1728.0,365.0,1167.0,384.0,1.4958,4.5,3.0390625,0,1,0,0,0,53400.0
13042,-121.13,38.55,8.0,530.0,109.0,398.0,96.0,4.2031,5.520833333333333,4.145833333333333,0,1,0,0,0,212500.0
16382,-121.29,38.0,4.0,1392.0,322.0,1784.0,309.0,2.375,4.504854368932039,5.773462783171521,0,1,0,0,0,124500.0
7581,-118.23,33.89,16.0,5003.0,1180.0,4145.0,1159.0,2.1389,4.31665228645384,3.576358930112166,1,0,0,0,0,133400.0
4047,-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,7.703196347031963,2.7751141552511416,1,0,0,0,0,500001.0
11771,-121.31,38.75,7.0,4185.0,750.0,2147.0,706.0,4.0519,5.927762039660057,3.0410764872521248,0,1,0,0,0,129200.0
15983,-122.47,37.76,52.0,2680.0,740.0,1587.0,713.0,2.5933,3.758765778401122,2.225806451612903,0,0,0,1,0,359600.0
20016,-119.06,36.1,21.0,1344.0,249.0,868.0,221.0,2.5893,6.081447963800905,3.927601809954751,0,1,0,0,0,63600.0
5298,-118.44,34.06,14.0,520.0,292.0,282.0,213.0,2.2857,2.4413145539906105,1.323943661971831,1,0,0,0,0,500001.0
13627,-117.27,34.1,9.0,3904.0,1042.0,3688.0,896.0,1.8022,4.357142857142857,4.116071428571429,0,1,0,0,0,78000.0
2322,-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3.5078,6.254587155963303,2.81651376146789,0,1,0,0,0,109000.0
4240,-118.32,34.11,33.0,5135.0,1450.0,2404.0,1292.0,3.2462,3.9744582043343653,1.8606811145510835,1,0,0,0,0,435700.0
17911,-121.98,37.36,33.0,1582.0,272.0,809.0,267.0,5.7059,5.925093632958801,3.0299625468164795,1,0,0,0,0,287200.0
13546,-117.3,34.12,34.0,1127.0,275.0,971.0,249.0,2.0583,4.526104417670683,3.8995983935742973,0,1,0,0,0,64800.0
6745,-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827,5.197508896797153,2.7419928825622777,1,0,0,0,0,264100.0
10947,-117.87,33.76,6.0,2992.0,1194.0,3800.0,1130.0,2.246,2.647787610619469,3.3628318584070795,1,0,0,0,0,183300.0
2492,-120.18,36.59,25.0,948.0,198.0,613.0,171.0,2.3026,5.543859649122807,3.584795321637427,0,1,0,0,0,90600.0
7612,-118.23,33.89,35.0,1255.0,344.0,1782.0,343.0,2.1949,3.6588921282798834,5.19533527696793,1,0,0,0,0,95100.0
6902,-118.14,34.04,43.0,1949.0,464.0,1216.0,457.0,3.3214,4.264770240700219,2.660831509846827,1,0,0,0,0,209300.0
9769,-121.32,36.43,22.0,2927.0,637.0,2546.0,618.0,2.7153,4.736245954692556,4.119741100323624,1,0,0,0,0,114300.0
5234,-118.23,33.94,39.0,1141.0,258.0,1313.0,234.0,2.0187,4.8760683760683765,5.611111111111111,1,0,0,0,0,90100.0
9069,-118.14,34.71,33.0,2347.0,461.0,1482.0,374.0,2.8194,6.275401069518717,3.962566844919786,0,1,0,0,0,93000.0
3272,-122.91,39.06,21.0,1236.0,238.0,601.0,261.0,1.939,4.735632183908046,2.3026819923371646,0,1,0,0,0,100300.0
10141,-117.89,33.9,16.0,1426.0,216.0,652.0,226.0,6.5284,6.3097345132743365,2.8849557522123894,1,0,0,0,0,288700.0
5273,-118.53,34.04,45.0,1711.0,264.0,735.0,261.0,9.1078,6.555555555555555,2.8160919540229883,1,0,0,0,0,500001.0
14600,-117.16,32.81,14.0,4328.0,1100.0,2046.0,1044.0,2.2899,4.145593869731801,1.9597701149425288,0,0,0,0,1,159000.0
2889,-118.99,35.39,52.0,2805.0,573.0,1325.0,522.0,2.5083,5.373563218390805,2.5383141762452106,0,1,0,0,0,70100.0
17636,-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,6.2837684449489215,3.0090805902383657,1,0,0,0,0,282100.0
788,-122.09,37.64,32.0,1578.0,284.0,836.0,292.0,3.9063,5.404109589041096,2.863013698630137,0,0,0,1,0,184200.0
11900,-117.37,33.94,14.0,9286.0,1269.0,3565.0,1238.0,6.6635,7.50080775444265,2.879644588045234,0,1,0,0,0,219600.0
3347,-121.07,40.85,17.0,976.0,202.0,511.0,175.0,3.6641,5.577142857142857,2.92,0,1,0,0,0,80800.0
12655,-121.46,38.52,29.0,3873.0,797.0,2237.0,706.0,2.1736,5.485835694050992,3.168555240793201,0,1,0,0,0,72100.0
15104,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882,5.36036036036036,4.986486486486487,1,0,0,0,0,134500.0
15097,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,5.908163265306122,2.8095238095238093,1,0,0,0,0,159200.0
